TotalFinishedArea,LivingUnits,SaleDate,SalePrice,TotalAppraisedValue,AssrLandUse,PriceRatio
1851.0,2.0,2022/03/24 00:00:00+00,185000.0,155700,TWO FAMILY,1.1881824020552345
883.0,1.0,2023/12/06 00:00:00+00,245000.0,173600,ONE FAMILY,1.4112903225806452
2336.0,2.0,2022/03/16 00:00:00+00,107100.0,83600,TWO FAMILY,1.2811004784688995
3465.0,3.0,2021/06/15 00:00:00+00,250000.0,232900,THREE FAMILY,1.07342206955775
3168.0,2.0,2022/07/27 00:00:00+00,350000.0,246300,TWO FAMILY,1.4210312626877792
3750.0,3.0,2024/02/27 00:00:00+00,190000.0,211600,THREE FAMILY,0.8979206049149339
2880.0,3.0,2022/04/14 00:00:00+00,250000.0,223500,THREE FAMILY,1.1185682326621924
2880.0,3.0,2022/08/17 00:00:00+00,330000.0,226900,THREE FAMILY,1.4543851917144117
3645.0,3.0,2020/10/02 00:00:00+00,295000.0,253000,THREE FAMILY,1.1660079051383399
2277.5,2.0,2022/06/14 00:00:00+00,50000.0,36500,TWO FAMILY,1.36986301369863
3600.0,3.0,2024/01/31 00:00:00+00,330000.0,230500,THREE FAMILY,1.4316702819956617
1277.5,1.0,2022/09/09 00:00:00+00,220000.0,151300,ONE FAMILY,1.4540647719762063
2161.0,2.0,2021/09/16 00:00:00+00,255000.0,205500,TWO FAMILY,1.2408759124087592
1456.0,1.0,2024/09/25 00:00:00+00,265000.0,202100,ONE FAMILY,1.3112320633349828
3744.0,3.0,2022/06/06 00:00:00+00,255000.0,239600,THREE FAMILY,1.0642737896494157
3744.0,3.0,2021/02/05 00:00:00+00,280000.0,243100,THREE FAMILY,1.1517893870835048
3744.0,3.0,2023/08/03 00:00:00+00,315000.0,247500,THREE FAMILY,1.2727272727272727
3507.0,3.0,2021/04/05 00:00:00+00,255000.0,244400,THREE FAMILY,1.0433715220949265
4200.0,3.0,2021/07/29 00:00:00+00,259500.0,261400,THREE FAMILY,0.9927314460596787
4050.0,3.0,2023/10/11 00:00:00+00,250000.0,286000,THREE FAMILY,0.8741258741258742
2217.60001,2.0,2023/11/07 00:00:00+00,240000.0,167600,TWO FAMILY,1.431980906921241
3628.0,3.0,2023/02/15 00:00:00+00,220000.0,296800,THREE FAMILY,0.7412398921832885
3885.0,3.0,2020/11/02 00:00:00+00,192000.0,222100,THREE FAMILY,0.8644754615038271
3564.0,3.0,2023/05/02 00:00:00+00,124500.0,118100,THREE FAMILY,1.0541913632514819
3886.5,3.0,2022/03/14 00:00:00+00,169265.0,284900,THREE FAMILY,0.5941207441207441
3886.5,3.0,2022/04/11 00:00:00+00,159900.0,284900,THREE FAMILY,0.5612495612495613
3116.5,3.0,2023/11/29 00:00:00+00,257500.0,192200,THREE FAMILY,1.3397502601456817
3489.25,3.0,2022/12/07 00:00:00+00,250000.0,231600,THREE FAMILY,1.079447322970639
3588.0,3.0,2024/04/22 00:00:00+00,240000.0,187000,THREE FAMILY,1.2834224598930482
2096.00001,2.0,2023/12/04 00:00:00+00,230000.0,159700,TWO FAMILY,1.440200375704446
2132.0,2.0,2021/04/13 00:00:00+00,72000.0,106100,TWO FAMILY,0.6786050895381716
1398.0,1.0,2023/01/13 00:00:00+00,170000.0,123800,ONE FAMILY,1.3731825525040389
3010.0,2.0,2020/12/04 00:00:00+00,245000.0,270000,TWO FAMILY,0.9074074074074074
2557.5,2.0,2021/06/11 00:00:00+00,250000.0,217700,TWO FAMILY,1.148369315571888
3222.0,3.0,2021/02/03 00:00:00+00,180000.0,199300,THREE FAMILY,0.9031610637230306
2198.40001,2.0,2022/12/09 00:00:00+00,272000.0,233500,TWO FAMILY,1.164882226980728
1946.40001,2.0,2023/09/18 00:00:00+00,230000.0,180200,TWO FAMILY,1.2763596004439512
1656.0,2.0,2022/06/08 00:00:00+00,150000.0,171300,TWO FAMILY,0.8756567425569177
3585.0,3.0,2021/05/24 00:00:00+00,180000.0,242900,THREE FAMILY,0.7410456978180321
3585.0,3.0,2022/04/18 00:00:00+00,230000.0,242900,THREE FAMILY,0.9468917249897078
3585.0,3.0,2023/07/18 00:00:00+00,310000.0,216800,THREE FAMILY,1.429889298892989
3666.0,3.0,2020/10/30 00:00:00+00,264000.0,252900,THREE FAMILY,1.0438908659549229
865.0,1.0,2021/06/28 00:00:00+00,35000.0,33200,CONDOMINIMUM,1.0542168674698795
2466.75,3.0,2022/01/31 00:00:00+00,185000.0,196600,THREE FAMILY,0.940996948118006
2658.00001,2.0,2023/05/04 00:00:00+00,150000.0,223400,TWO FAMILY,0.6714413607878246
1640.0,1.0,2022/12/06 00:00:00+00,160000.0,149400,ONE FAMILY,1.07095046854083
3885.0,3.0,2023/06/05 00:00:00+00,330000.0,260200,THREE FAMILY,1.2682551883166795
3969.0,3.0,2023/04/27 00:00:00+00,240000.0,242600,THREE FAMILY,0.989282769991756
3883.5,3.0,2021/05/26 00:00:00+00,275000.0,260900,THREE FAMILY,1.0540436949022614
3888.0,3.0,2021/03/24 00:00:00+00,275000.0,253600,THREE FAMILY,1.084384858044164
3588.0,3.0,2021/11/03 00:00:00+00,229000.0,235600,THREE FAMILY,0.9719864176570459
3744.0,3.0,2023/06/06 00:00:00+00,285000.0,245900,THREE FAMILY,1.1590077267181782
2378.00001,2.0,2022/05/09 00:00:00+00,80000.0,85800,TWO FAMILY,0.9324009324009324
3716.0,3.0,2023/08/28 00:00:00+00,280000.0,215300,THREE FAMILY,1.3005109150023224
3716.0,3.0,2022/03/30 00:00:00+00,240000.0,215300,THREE FAMILY,1.114723641430562
3726.0,3.0,2021/06/23 00:00:00+00,250000.0,246500,THREE FAMILY,1.0141987829614605
1122.0,2.0,2020/12/29 00:00:00+00,59000.0,61600,TWO FAMILY,0.9577922077922078
1350.0,1.0,2024/07/03 00:00:00+00,100000.0,149700,ONE FAMILY,0.6680026720106881
1350.0,1.0,2024/07/03 00:00:00+00,100000.0,149700,ONE FAMILY,0.6680026720106881
1555.0,1.0,2020/12/21 00:00:00+00,82000.0,77400,ONE FAMILY,1.0594315245478036
3534.0,3.0,2020/11/17 00:00:00+00,150000.0,235800,THREE FAMILY,0.6361323155216285
3534.0,3.0,2022/12/14 00:00:00+00,210000.0,235800,THREE FAMILY,0.8905852417302799
2240.0,2.0,2022/03/28 00:00:00+00,270000.0,257200,TWO FAMILY,1.0497667185069985
3588.0,3.0,2021/07/14 00:00:00+00,170000.0,194900,THREE FAMILY,0.8722421754746024
3588.0,3.0,2022/02/23 00:00:00+00,104775.0,163300,THREE FAMILY,0.6416105327617881
3588.0,3.0,2022/11/09 00:00:00+00,160000.0,163300,THREE FAMILY,0.9797917942437232
4530.0,3.0,2021/04/01 00:00:00+00,230000.0,243000,THREE FAMILY,0.9465020576131687
4530.0,3.0,2023/09/26 00:00:00+00,330000.0,243000,THREE FAMILY,1.3580246913580247
2552.0,2.0,2022/06/07 00:00:00+00,250000.0,258900,TWO FAMILY,0.9656237929702588
2552.0,2.0,2023/06/14 00:00:00+00,254916.0,258900,TWO FAMILY,0.984611819235226
2552.0,2.0,2021/02/26 00:00:00+00,140000.0,258900,TWO FAMILY,0.540749324063345
1467.0,1.0,2023/09/13 00:00:00+00,250000.0,167800,ONE FAMILY,1.4898688915375446
3893.5,3.0,2023/02/01 00:00:00+00,220000.0,274200,THREE FAMILY,0.8023340627279358
3893.5,3.0,2022/11/30 00:00:00+00,160000.0,274200,THREE FAMILY,0.5835156819839533
3630.0,4.0,2021/09/17 00:00:00+00,195000.0,186200,APT FOUR,1.0472610096670247
3450.0,3.0,2021/02/22 00:00:00+00,209000.0,226200,THREE FAMILY,0.9239610963748894
2301.75,3.0,2022/02/24 00:00:00+00,142500.0,203300,THREE FAMILY,0.7009345794392523
1456.0,1.0,2024/09/25 00:00:00+00,265000.0,204600,ONE FAMILY,1.295210166177908
2301.75,2.0,2021/06/21 00:00:00+00,115000.0,203400,TWO FAMILY,0.5653883972468043
2301.75,2.0,2023/08/16 00:00:00+00,170000.0,203400,TWO FAMILY,0.8357915437561455
3879.0,3.0,2023/02/15 00:00:00+00,92000.0,183000,THREE FAMILY,0.5027322404371585
1432.0,1.0,2024/03/11 00:00:00+00,268900.0,192300,ONE FAMILY,1.3983359334373375
1748.0,2.0,2023/04/12 00:00:00+00,85000.0,153600,TWO FAMILY,0.5533854166666666
884.0,1.0,2022/05/12 00:00:00+00,45000.0,35000,CONDOMINIMUM,1.2857142857142858
2160.0,2.0,2023/09/08 00:00:00+00,250000.0,191600,TWO FAMILY,1.3048016701461378
1392.0,1.0,2020/11/13 00:00:00+00,117420.0,119700,ONE FAMILY,0.9809523809523809
3051.25,3.0,2021/12/29 00:00:00+00,265000.0,199300,THREE FAMILY,1.3296537882589061
2160.0,2.0,2020/10/28 00:00:00+00,205000.0,219400,TWO FAMILY,0.9343664539653601
3234.5,3.0,2022/03/21 00:00:00+00,235000.0,197000,THREE FAMILY,1.1928934010152283
2831.25,2.0,2022/11/03 00:00:00+00,265000.0,204300,TWO FAMILY,1.297112090063632
1200.0,1.0,2021/12/06 00:00:00+00,30000.0,60000,CONDOMINIMUM,0.5
2777.0,2.0,2023/11/29 00:00:00+00,275000.0,196800,TWO FAMILY,1.3973577235772359
3240.0,3.0,2022/05/02 00:00:00+00,363000.0,256000,THREE FAMILY,1.41796875
2436.0,2.0,2022/08/17 00:00:00+00,210000.0,195800,TWO FAMILY,1.0725229826353422
3402.0,3.0,2022/07/27 00:00:00+00,215000.0,222200,THREE FAMILY,0.9675967596759676
3076.0,3.0,2021/02/16 00:00:00+00,220000.0,215600,THREE FAMILY,1.0204081632653061
1350.0,1.0,2022/01/26 00:00:00+00,60000.0,104800,ONE FAMILY,0.5725190839694656
1350.0,1.0,2022/11/30 00:00:00+00,65000.0,104800,ONE FAMILY,0.6202290076335878
3664.5,3.0,2021/06/02 00:00:00+00,242800.0,231900,THREE FAMILY,1.0470030185424752
3336.0,3.0,2023/01/06 00:00:00+00,200000.0,204300,THREE FAMILY,0.9789525208027411
3296.0,2.0,2022/04/19 00:00:00+00,265000.0,225800,TWO FAMILY,1.1736049601417184
3296.0,2.0,2023/02/17 00:00:00+00,280000.0,225800,TWO FAMILY,1.2400354295837024
1350.0,1.0,2021/11/30 00:00:00+00,180000.0,136000,ONE FAMILY,1.3235294117647058
1374.0,1.0,2023/06/16 00:00:00+00,140000.0,151300,ONE FAMILY,0.9253139458030403
3501.0,3.0,2021/12/16 00:00:00+00,205000.0,205100,THREE FAMILY,0.999512432959532
3351.0,2.0,2021/09/16 00:00:00+00,320000.0,273600,TWO FAMILY,1.1695906432748537
2516.0,2.0,2022/12/01 00:00:00+00,285000.0,268100,TWO FAMILY,1.063036180529653
2516.0,2.0,2022/06/23 00:00:00+00,265900.0,267700,TWO FAMILY,0.9932760552857677
3924.0,3.0,2023/05/04 00:00:00+00,225000.0,288500,THREE FAMILY,0.779896013864818
4305.0,3.0,2024/05/08 00:00:00+00,145550.0,109800,THREE FAMILY,1.325591985428051
1380.0,2.0,2023/04/18 00:00:00+00,220000.0,161400,TWO FAMILY,1.3630731102850062
1350.0,1.0,2022/03/03 00:00:00+00,165000.0,136500,ONE FAMILY,1.2087912087912087
1684.80001,1.0,2021/04/26 00:00:00+00,58776.1,80000,ONE FAMILY,0.73470125
2878.5,3.0,2022/03/08 00:00:00+00,89000.0,109900,THREE FAMILY,0.8098271155595996
3162.0,2.0,2021/03/16 00:00:00+00,94500.0,100300,TWO FAMILY,0.942173479561316
4071.0,3.0,2023/03/28 00:00:00+00,300000.0,233500,THREE FAMILY,1.284796573875803
4309.5,4.0,2024/02/27 00:00:00+00,334152.0,227900,APT FOUR,1.4662220272049145
4116.0,4.0,2024/02/27 00:00:00+00,334152.0,227900,APT FOUR,1.4662220272049145
4575.0,3.0,2024/02/27 00:00:00+00,286400.0,252300,THREE FAMILY,1.135156559651209
3873.0,3.0,2023/07/31 00:00:00+00,250000.0,224200,THREE FAMILY,1.1150758251561106
2888.80001,2.0,2021/09/27 00:00:00+00,240000.0,195800,TWO FAMILY,1.2257405515832482
3288.0,4.0,2021/05/03 00:00:00+00,220000.0,232200,APT FOUR,0.9474590869939707
1508.0,1.0,2021/06/01 00:00:00+00,140000.0,134300,ONE FAMILY,1.0424422933730455
3672.0,3.0,2021/09/15 00:00:00+00,275000.0,230900,THREE FAMILY,1.19099177132958
2160.0,2.0,2020/11/24 00:00:00+00,218000.0,214500,TWO FAMILY,1.0163170163170163
1350.0,1.0,2022/11/16 00:00:00+00,40000.0,32400,CONDOMINIMUM,1.2345679012345678
790.0,1.0,2024/03/15 00:00:00+00,63150.0,50400,CONDOMINIMUM,1.2529761904761905
790.0,1.0,2022/02/09 00:00:00+00,41050.0,50400,CONDOMINIMUM,0.814484126984127
3168.0,3.0,2024/07/23 00:00:00+00,260000.0,201000,THREE FAMILY,1.2935323383084578
3474.0,3.0,2024/01/09 00:00:00+00,154900.0,205800,THREE FAMILY,0.7526724975704567
3292.5,3.0,2024/04/03 00:00:00+00,150000.0,135300,THREE FAMILY,1.1086474501108647
3288.9,2.0,2022/03/31 00:00:00+00,255000.0,226100,TWO FAMILY,1.1278195488721805
3543.0,3.0,2022/06/17 00:00:00+00,240000.0,216700,THREE FAMILY,1.1075219197046609
3292.5,3.0,2022/01/19 00:00:00+00,120000.0,181700,THREE FAMILY,0.6604292790313704
3292.5,3.0,2022/03/25 00:00:00+00,305000.0,230200,THREE FAMILY,1.3249348392701998
3267.3,3.0,2021/04/26 00:00:00+00,55000.0,39500,THREE FAMILY,1.3924050632911393
3139.0,3.0,2022/05/11 00:00:00+00,255000.0,201900,THREE FAMILY,1.263001485884101
3139.0,3.0,2021/09/30 00:00:00+00,149900.0,201900,THREE FAMILY,0.7424467558197128
3433.0,2.0,2023/06/07 00:00:00+00,240000.0,225700,TWO FAMILY,1.0633584404076208
2547.5,3.0,2021/06/08 00:00:00+00,140000.0,225600,THREE FAMILY,0.6205673758865248
1104.0,1.0,2022/10/19 00:00:00+00,180000.0,151300,ONE FAMILY,1.1896893588896233
3476.0,2.0,2023/01/23 00:00:00+00,79000.0,113700,TWO FAMILY,0.6948109058927001
2015.125,1.0,2024/09/25 00:00:00+00,230000.0,188200,ONE FAMILY,1.2221041445270988
1846.0,1.0,2021/05/11 00:00:00+00,95000.0,92800,ONE FAMILY,1.0237068965517242
1014.0,1.0,2024/08/08 00:00:00+00,70000.0,56500,CONDOMINIMUM,1.238938053097345
1246.0,1.0,2021/03/16 00:00:00+00,45000.0,64700,CONDOMINIMUM,0.6955177743431221
1860.0,2.0,2021/12/10 00:00:00+00,47500.0,72900,TWO FAMILY,0.6515775034293553
1430.0,1.0,2021/10/22 00:00:00+00,95000.0,118400,ONE FAMILY,0.8023648648648649
1456.0,1.0,2024/09/25 00:00:00+00,265000.0,198900,ONE FAMILY,1.3323278029160381
3948.0,3.0,2020/12/02 00:00:00+00,209900.0,205600,THREE FAMILY,1.0209143968871595
3948.0,3.0,2023/09/07 00:00:00+00,305000.0,205600,THREE FAMILY,1.4834630350194553
865.0,1.0,2023/09/27 00:00:00+00,45000.0,34900,CONDOMINIMUM,1.2893982808022924
4737.0,3.0,2024/03/13 00:00:00+00,400000.0,296900,THREE FAMILY,1.3472549680026946
2657.5,2.0,2022/06/28 00:00:00+00,220000.0,201700,TWO FAMILY,1.0907288051561725
2657.5,2.0,2020/12/04 00:00:00+00,125000.0,201700,TWO FAMILY,0.6197322756569162
865.0,1.0,2022/04/14 00:00:00+00,39000.0,34300,CONDOMINIMUM,1.1370262390670554
1390.0,1.0,2022/07/20 00:00:00+00,50000.0,38400,CONDOMINIMUM,1.3020833333333333
4119.0,3.0,2021/11/10 00:00:00+00,325000.0,282000,THREE FAMILY,1.1524822695035462
3516.0,3.0,2023/10/18 00:00:00+00,280000.0,215200,THREE FAMILY,1.3011152416356877
3706.0,3.0,2021/07/30 00:00:00+00,87000.0,122500,THREE FAMILY,0.710204081632653
1174.0,1.0,2023/09/27 00:00:00+00,100000.0,115100,ONE FAMILY,0.8688097306689835
3042.0,3.0,2022/01/18 00:00:00+00,265000.0,259900,THREE FAMILY,1.0196229318968835
3585.0,3.0,2022/04/13 00:00:00+00,340000.0,250000,THREE FAMILY,1.36
1075.20001,1.0,2023/05/19 00:00:00+00,200000.0,138600,ONE FAMILY,1.443001443001443
1119.0,1.0,2020/12/03 00:00:00+00,189000.0,181000,ONE FAMILY,1.0441988950276244
1790.0,1.0,2023/06/26 00:00:00+00,270000.0,259300,ONE FAMILY,1.041264944080216
1568.0,1.0,2021/05/24 00:00:00+00,175000.0,196300,ONE FAMILY,0.891492613346918
1790.0,1.0,2021/04/05 00:00:00+00,133000.0,219700,ONE FAMILY,0.6053709604005462
2363.25,1.0,2021/03/08 00:00:00+00,119940.0,208400,ONE FAMILY,0.5755278310940499
2364.0,1.0,2023/05/23 00:00:00+00,225000.0,319300,ONE FAMILY,0.7046664578766051
911.5,1.0,2023/03/07 00:00:00+00,165000.0,145300,ONE FAMILY,1.1355815554026152
1028.0,1.0,2021/03/08 00:00:00+00,157000.0,150300,ONE FAMILY,1.04457751164338
912.0,1.0,2021/06/08 00:00:00+00,170000.0,150400,ONE FAMILY,1.1303191489361701
840.0,1.0,2023/10/26 00:00:00+00,103000.0,151400,ONE FAMILY,0.6803170409511229
840.0,1.0,2023/06/02 00:00:00+00,99649.0,151400,ONE FAMILY,0.6581836195508587
840.0,1.0,2023/10/26 00:00:00+00,83500.0,151400,ONE FAMILY,0.5515191545574637
1073.80001,1.0,2023/12/04 00:00:00+00,100000.0,168800,ONE FAMILY,0.5924170616113744
3744.0,3.0,2021/10/25 00:00:00+00,255000.0,221000,THREE FAMILY,1.1538461538461537
3801.0,3.0,2021/06/22 00:00:00+00,330000.0,242000,THREE FAMILY,1.3636363636363635
3276.5,3.0,2022/08/02 00:00:00+00,315000.0,218900,THREE FAMILY,1.439013248058474
3276.5,3.0,2021/12/15 00:00:00+00,170000.0,218900,THREE FAMILY,0.7766103243490178
3603.0,3.0,2021/10/28 00:00:00+00,280000.0,286900,THREE FAMILY,0.9759498082955733
3355.0,3.0,2020/11/10 00:00:00+00,211000.0,205100,THREE FAMILY,1.028766455387616
3000.0,2.0,2023/10/05 00:00:00+00,355000.0,317300,TWO FAMILY,1.1188150015757958
3000.0,2.0,2023/02/07 00:00:00+00,170000.0,317300,TWO FAMILY,0.5357705641348881
3744.0,3.0,2022/01/20 00:00:00+00,242270.0,241200,THREE FAMILY,1.004436152570481
2562.0,2.0,2022/08/09 00:00:00+00,267000.0,227400,TWO FAMILY,1.1741424802110818
1024.0,1.0,2023/03/09 00:00:00+00,150000.0,128600,ONE FAMILY,1.166407465007776
1386.0,1.0,2023/03/03 00:00:00+00,189900.0,195700,ONE FAMILY,0.9703628002043945
792.0,1.0,2024/09/26 00:00:00+00,160000.0,131200,ONE FAMILY,1.2195121951219512
864.0,1.0,2020/12/11 00:00:00+00,125000.0,136900,ONE FAMILY,0.9130752373995618
1138.0,1.0,2023/11/29 00:00:00+00,248000.0,190000,ONE FAMILY,1.305263157894737
1553.0,1.0,2023/04/18 00:00:00+00,247000.0,180700,ONE FAMILY,1.3669064748201438
1920.0,2.0,2022/05/16 00:00:00+00,235000.0,207400,TWO FAMILY,1.133076181292189
2240.80001,2.0,2022/11/16 00:00:00+00,275100.0,228800,TWO FAMILY,1.2023601398601398
2332.0,3.0,2022/04/22 00:00:00+00,209000.0,185700,THREE FAMILY,1.1254711900915455
2332.0,3.0,2023/10/26 00:00:00+00,275000.0,185700,THREE FAMILY,1.4808831448572968
1600.0,2.0,2021/10/01 00:00:00+00,185500.0,163900,TWO FAMILY,1.1317876754118366
1600.0,2.0,2021/03/30 00:00:00+00,180000.0,185600,TWO FAMILY,0.9698275862068966
1600.0,2.0,2022/07/21 00:00:00+00,161000.0,151000,TWO FAMILY,1.0662251655629138
1041.60001,1.0,2023/08/23 00:00:00+00,125000.0,143900,ONE FAMILY,0.8686587908269632
1302.0,1.0,2022/04/13 00:00:00+00,175000.0,161400,ONE FAMILY,1.084262701363073
940.80001,1.0,2023/01/26 00:00:00+00,210000.0,153000,ONE FAMILY,1.3725490196078431
940.80001,1.0,2022/10/14 00:00:00+00,120000.0,153000,ONE FAMILY,0.7843137254901961
1315.0,1.0,2020/12/04 00:00:00+00,110000.0,153500,ONE FAMILY,0.7166123778501629
1218.75,1.0,2023/12/28 00:00:00+00,203000.0,152900,ONE FAMILY,1.3276651406147808
2596.25,2.0,2023/05/19 00:00:00+00,205000.0,200000,TWO FAMILY,1.025
1892.80001,1.0,2023/01/04 00:00:00+00,101000.0,99700,ONE FAMILY,1.013039117352056
1041.60001,1.0,2020/10/19 00:00:00+00,162000.0,155300,ONE FAMILY,1.0431423052157116
2600.0,2.0,2021/07/01 00:00:00+00,195000.0,193400,TWO FAMILY,1.0082730093071355
1512.0,1.0,2024/02/06 00:00:00+00,240000.0,192800,ONE FAMILY,1.2448132780082988
1412.0,1.0,2022/03/23 00:00:00+00,88200.0,135000,ONE FAMILY,0.6533333333333333
1374.0,1.0,2021/02/22 00:00:00+00,170000.0,167200,ONE FAMILY,1.0167464114832536
960.0,1.0,2022/08/30 00:00:00+00,115000.0,94500,ONE FAMILY,1.216931216931217
784.0,1.0,2021/07/27 00:00:00+00,170000.0,168000,ONE FAMILY,1.0119047619047619
2464.0,2.0,2024/09/25 00:00:00+00,310000.0,237100,TWO FAMILY,1.3074652045550401
2441.0,2.0,2021/11/05 00:00:00+00,295000.0,229200,TWO FAMILY,1.287085514834206
1651.0,1.0,2021/10/13 00:00:00+00,225000.0,170900,ONE FAMILY,1.3165593914569924
1344.0,1.0,2022/06/21 00:00:00+00,250000.0,202600,ONE FAMILY,1.2339585389930898
1340.0,1.0,2020/10/14 00:00:00+00,196000.0,189000,ONE FAMILY,1.037037037037037
873.60001,1.0,2022/09/09 00:00:00+00,125000.0,132600,ONE FAMILY,0.942684766214178
1008.0,1.0,2023/10/24 00:00:00+00,256000.0,190000,ONE FAMILY,1.3473684210526315
1342.60001,1.0,2021/10/22 00:00:00+00,150000.0,130000,ONE FAMILY,1.1538461538461537
2368.80001,2.0,2022/03/22 00:00:00+00,240000.0,212500,TWO FAMILY,1.1294117647058823
2560.0,2.0,2020/12/23 00:00:00+00,250600.0,265900,TWO FAMILY,0.9424595712673938
2560.0,2.0,2021/03/01 00:00:00+00,250600.0,265500,TWO FAMILY,0.943879472693032
1375.0,1.0,2024/04/25 00:00:00+00,65000.0,62600,ONE FAMILY,1.038338658146965
1375.0,1.0,2021/03/01 00:00:00+00,65000.0,62600,ONE FAMILY,1.038338658146965
3209.25,2.0,2022/03/30 00:00:00+00,190000.0,212700,TWO FAMILY,0.8932769158439117
2176.0,1.0,2022/03/07 00:00:00+00,137000.0,167500,ONE FAMILY,0.817910447761194
1368.0,1.0,2022/05/02 00:00:00+00,185000.0,141500,ONE FAMILY,1.3074204946996466
1256.0,1.0,2023/04/18 00:00:00+00,125000.0,86800,ONE FAMILY,1.4400921658986174
2460.0,3.0,2020/12/23 00:00:00+00,200000.0,206500,THREE FAMILY,0.9685230024213075
3118.5,1.0,2021/03/09 00:00:00+00,80100.0,95500,ONE FAMILY,0.8387434554973822
1144.375,1.0,2021/01/08 00:00:00+00,85000.0,75300,ONE FAMILY,1.1288180610889775
2160.0,2.0,2022/09/07 00:00:00+00,233000.0,222500,TWO FAMILY,1.047191011235955
3612.0,3.0,2022/01/06 00:00:00+00,260000.0,214100,THREE FAMILY,1.2143858010275572
2392.0,2.0,2023/01/05 00:00:00+00,275000.0,224100,TWO FAMILY,1.2271307452030344
1350.0,1.0,2022/06/17 00:00:00+00,105000.0,127100,ONE FAMILY,0.8261211644374509
1368.0,1.0,2023/05/05 00:00:00+00,135000.0,137900,ONE FAMILY,0.9789702683103698
1924.59,1.0,2022/12/28 00:00:00+00,190000.0,156600,ONE FAMILY,1.2132822477650065
3579.0,3.0,2021/06/09 00:00:00+00,209000.0,198000,THREE FAMILY,1.0555555555555556
3579.0,3.0,2022/11/18 00:00:00+00,284000.0,198000,THREE FAMILY,1.4343434343434343
3579.0,3.0,2021/04/30 00:00:00+00,155000.0,198000,THREE FAMILY,0.7828282828282829
2890.0,3.0,2022/09/16 00:00:00+00,280500.0,200600,THREE FAMILY,1.3983050847457628
1245.0,1.0,2023/12/21 00:00:00+00,125000.0,128000,ONE FAMILY,0.9765625
2205.5,2.0,2024/05/31 00:00:00+00,160000.0,218600,TWO FAMILY,0.7319304666056725
2375.0,3.0,2020/10/01 00:00:00+00,92000.0,174500,THREE FAMILY,0.5272206303724928
1441.60001,1.0,2022/06/21 00:00:00+00,135000.0,127800,ONE FAMILY,1.056338028169014
1876.0,2.0,2022/12/22 00:00:00+00,230000.0,161200,TWO FAMILY,1.4267990074441688
1222.0,1.0,2022/03/21 00:00:00+00,160000.0,151600,ONE FAMILY,1.0554089709762533
1222.0,1.0,2022/06/23 00:00:00+00,174000.0,151600,ONE FAMILY,1.1477572559366755
1392.0,1.0,2023/03/01 00:00:00+00,185000.0,160000,ONE FAMILY,1.15625
1391.5,1.0,2021/11/05 00:00:00+00,153000.0,156000,ONE FAMILY,0.9807692307692307
1124.0,1.0,2021/04/26 00:00:00+00,106000.0,146700,ONE FAMILY,0.7225630538513974
1392.0,1.0,2022/06/10 00:00:00+00,235000.0,164500,ONE FAMILY,1.4285714285714286
1392.0,1.0,2023/02/14 00:00:00+00,210000.0,152700,ONE FAMILY,1.37524557956778
1222.0,1.0,2020/10/08 00:00:00+00,190000.0,167900,ONE FAMILY,1.1316259678379987
1374.0,1.0,2024/06/03 00:00:00+00,210000.0,202300,ONE FAMILY,1.0380622837370241
1357.0,1.0,2022/07/06 00:00:00+00,220000.0,152900,ONE FAMILY,1.4388489208633093
971.0,1.0,2022/02/28 00:00:00+00,142500.0,137500,ONE FAMILY,1.0363636363636364
971.0,1.0,2023/10/05 00:00:00+00,190000.0,138500,ONE FAMILY,1.371841155234657
971.0,1.0,2024/08/01 00:00:00+00,200000.0,139200,ONE FAMILY,1.4367816091954022
971.0,1.0,2021/11/22 00:00:00+00,159000.0,139200,ONE FAMILY,1.1422413793103448
1079.5,1.0,2022/01/07 00:00:00+00,181580.0,153400,ONE FAMILY,1.183702737940026
1835.125,1.0,2022/05/25 00:00:00+00,151000.0,164600,ONE FAMILY,0.9173754556500607
1835.125,1.0,2023/01/27 00:00:00+00,210000.0,164600,ONE FAMILY,1.275820170109356
1835.125,1.0,2021/11/24 00:00:00+00,152399.0,164600,ONE FAMILY,0.9258748481166464
1001.0,1.0,2023/08/22 00:00:00+00,225000.0,174300,ONE FAMILY,1.2908777969018932
2124.0,1.0,2022/07/05 00:00:00+00,285000.0,251500,ONE FAMILY,1.1332007952286283
5484.0,4.0,2021/07/02 00:00:00+00,284000.0,297900,APT FOUR,0.9533400469956361
2170.0,1.0,2024/03/04 00:00:00+00,250889.0,243400,ONE FAMILY,1.0307682826622844
1480.0,1.0,2022/12/19 00:00:00+00,168000.0,175800,ONE FAMILY,0.9556313993174061
1209.0,1.0,2021/04/06 00:00:00+00,132000.0,101300,ONE FAMILY,1.303060217176703
1257.0,1.0,2021/08/31 00:00:00+00,140000.0,102300,ONE FAMILY,1.3685239491691104
1830.0,1.0,2022/09/29 00:00:00+00,420000.0,404400,ONE FAMILY,1.0385756676557865
1830.0,1.0,2024/03/04 00:00:00+00,475000.0,404400,ONE FAMILY,1.1745796241345203
1006.25,1.0,2021/11/16 00:00:00+00,164000.0,165500,CONDOMINIMUM,0.9909365558912386
